"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Nicaragua","NIC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","539996160.714286","577054847.277556","586279170.124481","597530593.452652","589880307.311403","580558035.563082","637216753.349094","726653505.705232","774693291.22807","742939605.402542","813724538.606403","857553704.290248","919314540.684207","1038566821.15077","1190022661.69039","1129821283.70904","1249414695.36064","1373465392.45372","1496218153.71156","1591931334.63847","1750305290.2858","1811181063.07417","1879284441.49401","1880742340.49563","1803430396.91695","1766515607.59261","1704001793.71675","1957550254.47101","",
"Netherlands","NLD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","7971926180.41119","8662887319.65666","9773899122.80702","11825208047.2398","15114239318.9343","20553530617.2637","19208719937.2604","20406351058.5098","22308820149.0527","26580435933.9988","30668799296.9351","31867577033.9171","26008184226.795","24828956837.501","23681125781.7929","23805851648.3517","23154252919.3206","33242772081.3096","41221610095.7354","44512612331.3636","43882358931.7261","53162933559.24","52414493163.6021","56631631578.9474","54326268391.0774","57632235137.4258","69418062036.7829","66158169934.6405","59313304721.03","62051766274.1613","60948557724.7106","55746482621.1766","56637820063.7796","59433090941.9609","70635310688.2352","80760357905.4056","84310753668.4825","87552905964.7058","101867632654.902","109068284051.562","91539570347.6562","88714307900.0002","97797384114.7862","90059831532.4219","90244292646.6669","92434427570.9801","82695324276.9531","85078787059.1442","92162779420.0002","101067267903.529","98068206007.843","98498423651.3621","109667229771.316","",
"Norway","NOR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","2265886404.68157","2503436840.09127","3004917883.48866","3989212251.55226","4970124735.99653","5854713118.67455","5965179144.14002","6648633417.86419","6893920607.36699","8336920676.92186","8668610301.26336","7871940064.46555","7452432599.93802","7136670138.69854","7286773264.7185","7439282557.11162","9168052794.56908","11055287569.5733","12203007518.797","11447172134.1154","12352988162.372","12133767295.5005","13067181591.4394","12295428595.5935","13173316708.2294","16414477838.1109","16456479270.6751","16181751350.1287","16253462512.0939","16432069955.8929","15149060419.4597","15505076904.2561","17394599063.1028","20247591875.9357","22562158794.2084","25189600310.4385","28679618916.9382","33223126396.7791","35779078014.1844","28372056040.5833","30836839928.3055","33647495654.5898","33701074344.6498","34594893617.0213","33927691087.014","26519293169.3707","24202738095.2381","25498730606.488","26203996311.0974","25029659090.9091","23576670501.8143","26493247962.7474","",
"Nepal","NPL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","24150150.9384434","31106444.4152776","28743929.6495603","27560369.0505668","30320987.654321","31901234.5679012","33185185.1851852","40395061.7283951","38907470.4293473","50019018.6382655","63141879.0414606","57630629.4267005","58880000","64550221.5357099","70666666.6666667","78000000","87416666.6666667","96086214.7600164","105831611.757457","119001592.367123","141214183.280376","166420250.781454","173182624.31873","209249603.264566","191802676.628664","208920879.460089","250047513.462148","285567928.730512","304541666.666667","364510204.081633","392670682.730924","408101725.703906","435139400.315623","435625504.439064","446460632.818249","485739105.255538","522571428.571429","496984064.269722","499332525.676541","564745963.922283","619136753.563295","661461437.102401","740159602.766448","879548667.026576","851304330.859733","951540195.341848","1164320108.14446","1255573072.96867","1274418834.23265","1275741012.33653","1304777735.89723","1198784423.2214","1406765923.03166","1624608586.51184","1702965067.26624","1496108073.1831","1693091071.18776","",
"Nauru","NRU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","2017311021.35026","2327418570.73408","3077779323.77905","3582460011.03144","2991868082.22272","3353468433.35931","3850103683.22307","4668687290.9699","5157768205.95012","5777842115.42173","6357505619.84847","6433357611.07065","6292060988.43323","5579695115.62792","5707928388.7468","6553654414.87115","7829155060.35283","8466988727.85829","8178374859.4425","8093587521.66378","7636169255.00788","7460655040.40834","8390575742.49212","10208193418.4016","11313761955.3666","11685167198.557","10784214839.5638","8875203958.10306","9141107478.33307","8158784525.53463","8183073832.2451","10361772388.9792","12988884817.3934","15124705882.3529","16663380975.8502","14845989235.4581","16910413757.6248","16523511632.8109","13071397338.9968","15888789824.964","18419025893.957","18691813592.6799","19540629968.8593","22287420844.5096","20089611046.2177","19060580219.6272","21061407196.4427","21079276484.5962","20980647286.5025","","","",
"OECD members","OED","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4589253447467.78","4546578342557.63","4704023140990.28","4780542562618.85","4448959941613.75","4506569861290.85","4979030309334.6","5506448100704.23","5725863558223.81","5985397097153.93","6494104950667.1","6679844438739.38","5836090746167.87","6386292327309.69","6844307889697.61","6770954906914.2","6739539354801.65","6868236140869.37","6575844946563.53","6660253426871.4","6946904469509.24","7350122088282.04","7238289936549.24","6917164920850.07","7822782814234.3","",
"Oman","OMN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","280033.604032484","280033.604032484","276166.804750069","239980.801535877","239980.801535877","479961.603071754","481231.953801732","","","","","","","","","","","","","","","","","","","","","","","","","","","655369050.715214","682863979.193758","1117149544.86346","1708570351.10533","1739044733.42003","1919331079.3238","2134549024.70741","2679448114.43433","4192939921.97659","4525992977.89337","6385645513.6541","5602484525.35761","6528998699.60988","8109752925.87776","8681664499.3498","8461118335.50065","8001040312.09363","7017945383.61508","5945903771.13134","6868920676.20286","8318855656.69701","7070668660.59818","6343099869.96099","8046658257.47724","",
"Other small states","OSS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15170118386.7792","15951585328.3394","17052531352.8205","19730611999.0399","21823733415.3019","24453918285.9568","26250439252.483","30956115448.4317","38009429935.8862","35326360891.6352","41005947840.3248","47055953458.6175","48631840480.6911","49756587503.2368","51374159336.4033","40036465333.9597","38372299048.424","42145633597.1749","46940393997.1483","44113700773.9725","39100406970.9163","50880244090.8942","",
"Pakistan","PAK","Manufacturing, value added (current US$)","NV.IND.MANF.CD","423771524.569509","478370432.591348","549559008.819824","635237295.254095","715875682.48635","790844183.116338","903191936.161277","990970180.596388","1095968080.63839","1269634607.30785","1462620747.58505","1621797564.04872","1382813845.35905","942305873.451244","1374040404.0404","1605151515.15152","1799191919.19192","2059494949.49495","2420303030.30303","2762020202.0202","3363636363.63636","3782424242.42424","4189289099.52607","3952755905.51181","4481893737.01395","4458839050.13193","4704339739.61562","5001456452.08273","5748618627.17175","5924161217.42852","6185621464.96518","7100835076.80203","7539476604.58829","8004301955.57478","8213256388.35055","8863660736.04679","9249807367.23272","9090514082.96803","9131384030.08266","9076752614.10664","8382043971.97391","8452696667.81175","8479262747.64534","9957094075.46526","12665850269.2374","15242428939.1754","17797920363.0009","20219809942.2438","25147466285.0839","21389915450.3983","23164159788.7406","29539365353.5338","31449233996.304","31371994298.4631","33092404258.3144","34609781049.1571","35160791965.7207","38328006335.1525","41320634182.1143","40393758595.4495","34296814719.088","41485335512.1283","",
"Panama","PAN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","279636400","298527800","309730800","353664300","443727800","518414700","477336900","514021300","554879500","644284000","799149400","805817200","849157600","955057100","1036442900","1269029700","1205489900","1157050700","888379600","874651900","984865900","1099590400","1217844900","1257851400","1304525600","1361397600","1394540300","1359604200","1431242000","1472231900","1386846800","1303857900","1227932000","1222634800","1290741200","1352541400","1458610700","1524200000","1779300000","1975700000","2089300000","2198500000","2519400000","3023900000","3297700000","3456900000","3575800000","3768099400","3816054500","3833726700","3118100000","3440600000","",
"Peru","PER","Manufacturing, value added (current US$)","NV.IND.MANF.CD","465112902.747253","524875334.850746","600540175.373134","603668511.791045","707969736.716418","792882780.597015","861301670.597015","958578385.13245","922720979.354005","1020343879.84496","1315980100.74935","1532469386.30491","1670144146.58915","2047151702.99742","2755673602.84238","3065306007.90123","3155400683.86525","5439945523.15036","2533008802.62821","3131906401.42222","","","","","","","","","","","","5544547114.02494","5808059740.88292","5639330350.40973","7181296667.27372","8175370156.92881","8458623640.14179","8929054054.05405","8250153615.07476","7364160141.82302","7872718416.00046","8106952481.40019","8489922392.47235","9043745688.66406","10931806198.3713","12589255922.5893","14601478043.1198","16876637903.4835","19645579138.043","18477524732.7535","22950338041.1313","25921353618.2419","29214058234.7589","29837151634.0353","28029587883.0574","26170393166.6876","25606648691.8906","27369421867.8117","29313880606.0975","29338087675.666","24592978339.8667","29350615884.1416","",
"Philippines","PHL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21151334816.2463","19976184479.7088","21190982383.012","21617801834.9436","22811885072.9569","26070718541.1769","30418636481.4486","36110879482.2789","42261619279.2504","38254463979.4294","45672761554.6102","50835208345.743","55863902476.5089","58014099502.429","61207427949.418","61068655469.5535","62419948650.8396","64054432807.5121","66240760424.1437","69774310544.5494","63878659821.6786","69504246524.8223","",
